train dataset:
13 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/用户禁用/94.txt
13 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/用户禁用/95.txt
13 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/用户禁用/96.txt
13 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/用户禁用/98.txt
13 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/用户禁用/99.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/0.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/11.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/16.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/17.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/19.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/2.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/20.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/22.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/25.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/26.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/27.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/28.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/3.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/31.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/34.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/35.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/36.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/37.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/38.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/4.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/41.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/42.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/43.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/44.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/46.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/47.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/49.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/5.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/50.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/51.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/53.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/54.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/57.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/59.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/6.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/60.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/61.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/62.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/63.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/65.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/66.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/67.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/69.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/7.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/73.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/75.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/76.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/82.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/84.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/86.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/87.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/88.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/89.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/9.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/90.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/95.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章取消置顶/97.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/1.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/11.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/14.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/16.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/18.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/19.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/2.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/20.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/21.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/22.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/23.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/24.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/25.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/26.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/27.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/31.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/32.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/33.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/35.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/41.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/43.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/48.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/49.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/5.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/50.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/51.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/54.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/56.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/59.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/6.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/60.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/61.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/62.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/63.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/64.txt
12 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/3-陈威日志测试-chain_change/user/文章设为官方/66.txt
